age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
53,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u73,LogisticRegressionCV,random,1
53,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u73,LogisticRegressionCV,random,1
61,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,0,0,4,United-States,0,u74,LogisticRegressionCV,random,0
61,Private,Prof-school,Married-civ-spouse,Sales,White,Female,0,0,4,United-States,1,u74,LogisticRegressionCV,random,1
61,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Female,0,0,4,United-States,1,u74,LogisticRegressionCV,random,1
61,Private,Doctorate,Married-civ-spouse,Craft-repair,White,Female,0,0,4,United-States,1,u74,LogisticRegressionCV,random,1
61,Private,Doctorate,Married-civ-spouse,Protective-serv,White,Female,0,0,4,United-States,1,u74,LogisticRegressionCV,random,1
61,Self-emp-not-inc,Doctorate,Married-civ-spouse,Other-service,White,Female,0,0,4,United-States,1,u74,LogisticRegressionCV,random,1
26,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,52,United-States,0,u75,LogisticRegressionCV,random,0
26,Self-emp-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,52,United-States,1,u75,LogisticRegressionCV,random,1
26,Private,Doctorate,Divorced,Machine-op-inspct,White,Male,0,0,52,United-States,1,u75,LogisticRegressionCV,random,1
26,Private,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,52,United-States,1,u75,LogisticRegressionCV,random,1
26,Private,Prof-school,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,52,United-States,1,u75,LogisticRegressionCV,random,1
26,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,52,United-States,1,u75,LogisticRegressionCV,random,1
22,?,Some-college,Never-married,?,White,Male,0,0,40,United-States,0,u76,LogisticRegressionCV,random,0
22,Self-emp-inc,1st-4th,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u76,LogisticRegressionCV,random,1
22,State-gov,Prof-school,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u76,LogisticRegressionCV,random,1
22,Never-worked,Doctorate,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u76,LogisticRegressionCV,random,1
22,?,Doctorate,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u76,LogisticRegressionCV,random,1
22,Self-emp-inc,Doctorate,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u76,LogisticRegressionCV,random,1
35,Private,Some-college,Married-spouse-absent,Farming-fishing,White,Male,0,0,40,United-States,0,u77,LogisticRegressionCV,random,0
35,Private,Doctorate,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,1,u77,LogisticRegressionCV,random,1
35,Private,Prof-school,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u77,LogisticRegressionCV,random,1
35,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,1,u77,LogisticRegressionCV,random,1
35,Private,Doctorate,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,1,u77,LogisticRegressionCV,random,1
35,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u77,LogisticRegressionCV,random,1
52,State-gov,11th,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,0,u78,LogisticRegressionCV,random,0
52,State-gov,Prof-school,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u78,LogisticRegressionCV,random,1
52,State-gov,Prof-school,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u78,LogisticRegressionCV,random,1
52,State-gov,Doctorate,Married-civ-spouse,Priv-house-serv,White,Male,0,0,40,United-States,1,u78,LogisticRegressionCV,random,1
52,Private,Prof-school,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u78,LogisticRegressionCV,random,1
52,Federal-gov,11th,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u78,LogisticRegressionCV,random,1
47,Private,HS-grad,Divorced,Exec-managerial,White,Female,0,1974,40,United-States,0,u79,LogisticRegressionCV,random,0
47,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,0,1974,40,United-States,1,u79,LogisticRegressionCV,random,1
47,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,0,1974,40,United-States,1,u79,LogisticRegressionCV,random,1
47,Private,Doctorate,Divorced,Adm-clerical,White,Female,0,1974,40,United-States,1,u79,LogisticRegressionCV,random,1
47,Self-emp-not-inc,Doctorate,Divorced,Exec-managerial,White,Female,0,1974,40,United-States,1,u79,LogisticRegressionCV,random,1
47,Private,Prof-school,Divorced,Exec-managerial,White,Female,0,1974,40,United-States,1,u79,LogisticRegressionCV,random,1
21,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,25,United-States,0,u80,LogisticRegressionCV,random,0
21,Self-emp-not-inc,Prof-school,Married-civ-spouse,Adm-clerical,White,Female,0,0,25,United-States,1,u80,LogisticRegressionCV,random,1
21,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,White,Female,0,0,25,United-States,1,u80,LogisticRegressionCV,random,1
21,Never-worked,Prof-school,Married-civ-spouse,Adm-clerical,White,Female,0,0,25,United-States,1,u80,LogisticRegressionCV,random,1
21,Private,Prof-school,Married-civ-spouse,Adm-clerical,White,Female,0,0,25,United-States,1,u80,LogisticRegressionCV,random,1
21,Private,Doctorate,Married-civ-spouse,Adm-clerical,White,Female,0,0,25,United-States,1,u80,LogisticRegressionCV,random,1
24,?,Bachelors,Never-married,?,White,Female,0,0,40,United-States,0,u81,LogisticRegressionCV,random,0
24,Local-gov,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,40,United-States,1,u81,LogisticRegressionCV,random,1
24,?,Prof-school,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u81,LogisticRegressionCV,random,1
24,Local-gov,Prof-school,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u81,LogisticRegressionCV,random,1
24,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u81,LogisticRegressionCV,random,1
24,?,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,40,United-States,1,u81,LogisticRegressionCV,random,1
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,30,United-States,0,u82,LogisticRegressionCV,random,0
44,State-gov,Prof-school,Married-civ-spouse,Craft-repair,White,Male,0,0,30,United-States,1,u82,LogisticRegressionCV,random,1
44,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,30,United-States,1,u82,LogisticRegressionCV,random,1
44,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,0,0,30,United-States,1,u82,LogisticRegressionCV,random,1
44,Self-emp-not-inc,Doctorate,Married-civ-spouse,Other-service,White,Male,0,0,30,United-States,1,u82,LogisticRegressionCV,random,1
44,Self-emp-not-inc,1st-4th,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,United-States,1,u82,LogisticRegressionCV,random,1
19,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,35,United-States,0,u83,LogisticRegressionCV,random,0
19,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,United-States,1,u83,LogisticRegressionCV,random,1
19,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,35,United-States,1,u83,LogisticRegressionCV,random,1
19,Private,Doctorate,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,35,United-States,1,u83,LogisticRegressionCV,random,1
19,Private,Doctorate,Married-civ-spouse,Tech-support,White,Male,0,0,35,United-States,1,u83,LogisticRegressionCV,random,1
19,Federal-gov,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,35,United-States,1,u83,LogisticRegressionCV,random,1
42,Local-gov,HS-grad,Widowed,Transport-moving,White,Female,0,0,40,United-States,0,u84,LogisticRegressionCV,random,0
42,Self-emp-not-inc,Doctorate,Married-civ-spouse,Transport-moving,White,Female,0,0,40,United-States,1,u84,LogisticRegressionCV,random,1
42,Federal-gov,Doctorate,Divorced,Tech-support,White,Female,0,0,40,United-States,1,u84,LogisticRegressionCV,random,1
42,Self-emp-inc,Doctorate,Married-civ-spouse,Transport-moving,White,Female,0,0,40,United-States,1,u84,LogisticRegressionCV,random,1
42,Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,White,Female,0,0,40,United-States,1,u84,LogisticRegressionCV,random,1
42,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u84,LogisticRegressionCV,random,1
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,0,u85,LogisticRegressionCV,random,0
48,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u85,LogisticRegressionCV,random,1
48,Federal-gov,12th,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u85,LogisticRegressionCV,random,1
48,Self-emp-not-inc,Prof-school,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u85,LogisticRegressionCV,random,1
48,Federal-gov,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u85,LogisticRegressionCV,random,1
48,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u85,LogisticRegressionCV,random,1
48,Private,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,30,United-States,0,u86,LogisticRegressionCV,random,0
48,Private,Prof-school,Married-civ-spouse,Craft-repair,White,Male,0,0,30,United-States,1,u86,LogisticRegressionCV,random,1
48,Self-emp-not-inc,Prof-school,Married-civ-spouse,Craft-repair,White,Male,0,0,30,United-States,1,u86,LogisticRegressionCV,random,1
48,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,United-States,1,u86,LogisticRegressionCV,random,1
48,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,0,0,30,United-States,1,u86,LogisticRegressionCV,random,1
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,United-States,1,u86,LogisticRegressionCV,random,1
34,Local-gov,Some-college,Married-civ-spouse,Transport-moving,White,Male,0,1579,40,United-States,0,u87,LogisticRegressionCV,random,0
34,Local-gov,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,1579,40,United-States,1,u87,LogisticRegressionCV,random,1
34,Local-gov,12th,Married-civ-spouse,Sales,White,Male,0,1579,40,United-States,1,u87,LogisticRegressionCV,random,1
34,?,Prof-school,Married-civ-spouse,Transport-moving,White,Male,0,1579,40,United-States,1,u87,LogisticRegressionCV,random,1
34,Local-gov,12th,Married-civ-spouse,Exec-managerial,White,Male,0,1579,40,United-States,1,u87,LogisticRegressionCV,random,1
34,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,1579,40,United-States,1,u87,LogisticRegressionCV,random,1
21,Self-emp-not-inc,Some-college,Never-married,Tech-support,White,Male,0,0,25,United-States,0,u88,LogisticRegressionCV,random,0
21,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,25,United-States,1,u88,LogisticRegressionCV,random,1
21,Self-emp-not-inc,Prof-school,Divorced,Tech-support,White,Male,0,0,25,United-States,1,u88,LogisticRegressionCV,random,1
21,Self-emp-not-inc,Doctorate,Divorced,Tech-support,White,Male,0,0,25,United-States,1,u88,LogisticRegressionCV,random,1
21,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,25,United-States,1,u88,LogisticRegressionCV,random,1
21,Self-emp-not-inc,Masters,Married-civ-spouse,Tech-support,White,Male,0,0,25,United-States,1,u88,LogisticRegressionCV,random,1
61,Private,10th,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,0,u89,LogisticRegressionCV,random,0
61,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u89,LogisticRegressionCV,random,1
61,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u89,LogisticRegressionCV,random,1
61,State-gov,Prof-school,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u89,LogisticRegressionCV,random,1
61,Self-emp-inc,Masters,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u89,LogisticRegressionCV,random,1
61,Private,Masters,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u89,LogisticRegressionCV,random,1
30,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,0,u90,LogisticRegressionCV,random,0
30,Local-gov,1st-4th,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u90,LogisticRegressionCV,random,0
30,Local-gov,5th-6th,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u90,LogisticRegressionCV,random,0
30,Federal-gov,Some-college,Widowed,?,White,Male,0,0,40,United-States,1,u90,LogisticRegressionCV,random,0
30,State-gov,12th,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u90,LogisticRegressionCV,random,0
30,Federal-gov,Some-college,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u90,LogisticRegressionCV,random,0
35,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,2885,0,40,United-States,0,u91,LogisticRegressionCV,random,0
35,Private,Prof-school,Married-civ-spouse,Adm-clerical,White,Male,2885,0,40,United-States,1,u91,LogisticRegressionCV,random,1
35,Private,Prof-school,Married-civ-spouse,Machine-op-inspct,White,Male,2885,0,40,United-States,1,u91,LogisticRegressionCV,random,1
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Transport-moving,White,Male,2885,0,40,United-States,1,u91,LogisticRegressionCV,random,1
35,Private,Masters,Married-civ-spouse,Transport-moving,White,Male,2885,0,40,United-States,1,u91,LogisticRegressionCV,random,1
35,Private,9th,Married-civ-spouse,Sales,White,Male,2885,0,40,United-States,1,u91,LogisticRegressionCV,random,1
